source,split,profile,method,row,gap_rmse,gap_nrmse,gap_mae,visible_rmse,whole_rmse,gap_correlation,whole_correlation
am_9db,validation,severe_4x,pchip,13299.5,3.0919798962179317,1.0022276702400594,1.7486519821882949,0.7785557314545869,1.137240127505976,-0.0026959851403105923,0.20376711544453197
am_9db,validation,severe_4x,template_1,13299.5,3.8076720548503644,1.2624921699398046,2.1085770458112765,0.6839132787831965,1.2462128556438468,0.11036148891427965,0.2920966210863232
am_9db,validation,severe_4x,zero_fill,13299.5,3.085690767504014,1.0,1.7363759110567198,0.7785557314545869,1.1362354700612374,,0.2072945172394445
am_9db,validation,short_gaps,autoregression,13299.5,4.516960936775664,1.094135290946966,2.6837270431693945,0.0,0.7984934271872031,0.3057682617568109,0.6827484340374591
am_9db,validation,short_gaps,dictionary_24,13299.5,3.3884800081245436,0.890689340076538,2.17452323246079,0.0,0.599004297914978,0.4119105102831955,0.8225948032562886
am_9db,validation,short_gaps,dictionary_48,13299.5,3.4300135847161353,0.9023174838618832,2.2392776417239353,0.0,0.6063464663286894,0.37516285797964005,0.8187817858452305
am_9db,validation,short_gaps,dictionary_8,13299.5,3.5801301065840723,0.9471159480112927,2.2600904378105473,0.0,0.6328835689739286,0.351147196931066,0.7987340686782068
am_9db,validation,short_gaps,linear,13299.5,4.49422425516074,1.130865504521797,2.8197289595753428,0.0,0.7944741117493049,-0.02444771667262083,0.6370647686753022
am_9db,validation,short_gaps,local_dictionary_24,13299.5,3.1429253758853744,0.8220721447103947,1.974535544310613,0.0,0.5555959615129568,0.6078952426801011,0.8400901739589098
am_9db,validation,short_gaps,local_dictionary_8,13299.5,3.156413477284002,0.8208784604637112,1.9373899459397375,0.0,0.5579803435040321,0.5945687666716205,0.8185979871934256
am_9db,validation,short_gaps,local_pca_16,13299.5,3.14110036328279,0.8285200843168593,1.9971950305791806,0.0,0.5552733418161971,0.6008796445209627,0.8498979284658136
am_9db,validation,short_gaps,local_pca_32,13299.5,2.8353564334231485,0.7253392195035769,1.8067088509288907,0.0,0.501224940288603,0.6803756295681209,0.8649825575862699
am_9db,validation,short_gaps,local_pca_8,13299.5,5.813305920061399,1.6245211248763054,3.3047919368071326,0.0,1.0276570092968293,0.3788577288458674,0.6962449348614325
am_9db,validation,short_gaps,pca_r32_l01,13299.5,9.385705525065381,2.7485316115320946,5.434614110151574,0.0,1.6591740057484443,0.27225374745627406,0.5392482631967486
am_9db,validation,short_gaps,pca_r64_l001,13299.5,9.981137961848125,2.843142829779376,5.789807670716326,0.0,1.7644325841953215,0.33379642100256635,0.5683944332739197
am_9db,validation,short_gaps,pca_r64_l01,13299.5,6.066764182410896,1.707441188141778,3.7447110592215207,0.0,1.0724625233106013,0.3884492248103644,0.6884701602404135
am_9db,validation,short_gaps,pca_r64_l1,13299.5,3.3431843893607716,0.8751964781611576,2.1733259076116753,0.0,0.590997088118502,0.5255839799240128,0.8272551432065379
am_9db,validation,short_gaps,pca_r96_l01,13299.5,3.8947864555902787,1.078655519677776,2.4758304299467766,0.0,0.688507478505351,0.4948420395750814,0.7981888279242488
am_9db,validation,short_gaps,pchip,13299.5,4.538391451816304,1.1459270471847436,2.850337358953381,0.0,0.8022818428145922,-0.025213040093391075,0.6346606643768959
am_9db,validation,short_gaps,template_1,13299.5,3.9213127436264354,1.0698851644347869,2.4368837874683704,0.0,0.6931967080428696,0.2586650314878051,0.7674019347350126
am_9db,validation,short_gaps,zero_fill,13299.5,3.994262309904535,1.0,2.523629997339228,0.0,0.7060924912928349,,0.6998210807797728
chirp_9db,test,long_gaps,autoregression,17799.027777777777,2.4540475166465487,0.9983240909835056,1.149844390383082,0.0,0.8115999293228011,0.05329412891263626,0.4361087700184605
chirp_9db,test,long_gaps,dictionary_24,17799.027777777777,2.6205232073145277,1.07332980164243,1.1464716377483664,0.0,0.8666565889284497,-0.002760373089393037,0.3369182959417236
chirp_9db,test,long_gaps,dictionary_48,17799.027777777777,2.622319736575633,1.0737776037665683,1.1385145223983544,0.0,0.8672507351344416,-0.020646618741150438,0.3454698459873347
chirp_9db,test,long_gaps,dictionary_8,17799.027777777777,2.7377506911542255,1.125207787907848,1.1980631887136701,0.0,0.9054259350611602,-0.032034377080264624,0.2899623130948298
chirp_9db,test,long_gaps,linear,17799.027777777777,2.473614091121384,1.007914144625603,1.2380256783536165,0.0,0.8180709655815309,-0.0011396409630646661,0.42222841455495247
chirp_9db,test,long_gaps,local_dictionary_24,17799.027777777777,2.652534654591974,1.0921592453941924,1.1739488643354392,0.0,0.8772433800038721,0.02030597434751527,0.31345810031682503
chirp_9db,test,long_gaps,local_dictionary_8,17799.027777777777,2.6931421708131698,1.1139971492863667,1.18964674536534,0.0,0.8906730536640352,0.003357940821241951,0.3031463944053688
chirp_9db,test,long_gaps,local_pca_16,17799.027777777777,2.6164271808123902,1.0830291684017186,1.1860224683705134,0.0,0.8653019554924265,0.026297710840124004,0.34574469912725125
chirp_9db,test,long_gaps,local_pca_32,17799.027777777777,2.616730667754531,1.080212711624422,1.2267822324776305,0.0,0.8654023243643089,0.018424930358418422,0.3563103613176791
chirp_9db,test,long_gaps,local_pca_8,17799.027777777777,2.5929299029287125,1.072629622382471,1.151792585128821,0.0,0.857530961271528,0.04110476861025691,0.3504619307801185
chirp_9db,test,long_gaps,pca_r32_l01,17799.027777777777,3.4543690008706687,1.4413728294536916,1.5465467882978543,0.0,1.1424251641193066,0.052841538135391594,0.3181675063958144
chirp_9db,test,long_gaps,pca_r64_l001,17799.027777777777,3.531370715593412,1.53756707910154,1.656277117393421,0.0,1.1678910875795463,0.11521035635967342,0.28367022725392843
chirp_9db,test,long_gaps,pca_r64_l01,17799.027777777777,2.6604534635622326,1.1043245881773822,1.2396737691579274,0.0,0.8798622799057635,0.1071607770054312,0.38462884999546426
chirp_9db,test,long_gaps,pca_r64_l1,17799.027777777777,2.5061651824259474,1.0202873122831475,1.1316465290305688,0.0,0.8288362271434849,0.04312927061903602,0.3918041275979134
chirp_9db,test,long_gaps,pca_r96_l01,17799.027777777777,2.5265495800833,1.046308805821853,1.2081005059382586,0.0,0.8355777329968853,0.11595954230981925,0.4038411210382614
chirp_9db,test,long_gaps,pchip,17799.027777777777,2.4767362649168256,1.0093241935764021,1.254875324422839,0.0,0.8191035275081137,-0.0005314689610778065,0.419699057560609
chirp_9db,test,long_gaps,template_1,17799.027777777777,3.3860935478252365,1.4242286549445193,1.4893081820100122,0.0,1.1198451804432463,0.07036964187099783,0.26054104540887235
chirp_9db,test,long_gaps,zero_fill,17799.027777777777,2.4570670877743255,1.0,1.1658930966254266,0.0,0.8125985586065723,,0.43376749785551993
chirp_9db,test,mixed_damage,autoregression,17799.027777777777,3.2867038431283166,1.0523137391707589,1.755861684982782,0.28621373261046446,0.8762750360463438,0.08290456847638021,0.38283470471408015
chirp_9db,test,mixed_damage,dictionary_24,17799.027777777777,2.7721693523073885,0.9028083481141711,1.4006712927086846,0.1377893770558331,0.7160709512788702,0.4284053314406516,0.6075168341903354
chirp_9db,test,mixed_damage,dictionary_48,17799.027777777777,2.775148955504753,0.895695340280753,1.391741185680243,0.12557306556495654,0.7131931301954838,0.4429449689115799,0.6143482936703444
chirp_9db,test,mixed_damage,dictionary_8,17799.027777777777,2.950965973120366,0.9753385214659303,1.4938080814670807,0.1589948849143148,0.7675800104028359,0.2984772223233485,0.5318991646980173
chirp_9db,test,mixed_damage,linear,17799.027777777777,3.190213411118287,1.0199501715239532,1.6870070561474781,0.28621373261046446,0.8525502831948907,0.00016861277353178298,0.39644693001439607
chirp_9db,test,mixed_damage,local_dictionary_24,17799.027777777777,2.8770851145681124,0.9557474195309642,1.4431285469783361,0.28621373261046446,0.784158521458951,0.4097798563609254,0.4846633763571451
chirp_9db,test,mixed_damage,local_dictionary_8,17799.027777777777,2.91156703577075,0.9518487215444912,1.4526124819453503,0.28621373261046446,0.794819019961974,0.3379693819338281,0.43299600808156724
chirp_9db,test,mixed_damage,local_pca_16,17799.027777777777,2.7488036269150626,0.8870138755218816,1.3846836711179105,0.28621373261046446,0.7564966103726324,0.4505118133568637,0.5447980573482457
chirp_9db,test,mixed_damage,local_pca_32,17799.027777777777,2.734604275905747,0.8839367767408873,1.4117802876974122,0.28621373261046446,0.7516881848754415,0.4574475791003696,0.5565638519221743
chirp_9db,test,mixed_damage,local_pca_8,17799.027777777777,2.997270196099569,0.9781662534626806,1.51551680598154,0.28621373261046446,0.8143922421838315,0.4222913835434995,0.4934604462543106
chirp_9db,test,mixed_damage,pca_r32_l01,17799.027777777777,3.4724695056648383,1.1480893354959756,1.787369399292353,0.15384967055754017,0.8836878692210033,0.388919568207609,0.5212097142119873
chirp_9db,test,mixed_damage,pca_r64_l001,17799.027777777777,4.186711637436759,1.4092304373879123,2.1501465765557253,0.1163607384071378,1.0538736067180818,0.2764447910622004,0.426299070030539
chirp_9db,test,mixed_damage,pca_r64_l01,17799.027777777777,2.8486935099117123,0.9237422553950653,1.4759315346542583,0.12155176816284745,0.725360605683138,0.42055625364035115,0.5815987774611046
chirp_9db,test,mixed_damage,pca_r64_l1,17799.027777777777,2.8464366401534797,0.9131910588298306,1.4590406710755994,0.1467521306899688,0.7313568981955485,0.358858146301009,0.560729305498919
chirp_9db,test,mixed_damage,pca_r96_l01,17799.027777777777,2.7387920949610023,0.8858298739152115,1.4071958241097215,0.10149933595311643,0.6936669242848333,0.4544197821918428,0.6131755714952108
chirp_9db,test,mixed_damage,pchip,17799.027777777777,3.1922973230629004,1.0210025966102831,1.687108835989501,0.28621373261046446,0.8530020554004241,-0.004098181211676342,0.39911093944154313
chirp_9db,test,mixed_damage,template_1,17799.027777777777,3.5470619260757954,1.1652075767861074,1.8023386921983549,0.20549393511128686,0.9351054832411548,0.19984436340263742,0.38248399863463
chirp_9db,test,mixed_damage,zero_fill,17799.027777777777,3.135279502347421,1.0,1.6588231228277226,0.28621373261046446,0.8398333183748179,,0.46416986776016916
chirp_9db,test,raster_image,autoregression,17799.027777777777,4.578286266252396,1.1699442405711271,2.702097887893147,0.09602926065297854,0.8157088484633344,0.20252082332862342,0.5591827976042514
chirp_9db,test,raster_image,dictionary_24,17799.027777777777,2.5702272468431886,0.7097967821509968,1.5407325766815103,0.09602926065297854,0.4657995469127929,0.7010452103288144,0.8449315636394371
chirp_9db,test,raster_image,dictionary_48,17799.027777777777,2.3966996538900176,0.6682853727507633,1.4163045749303107,0.09602926065297854,0.4359341267715316,0.7353898724804856,0.864872591127763
chirp_9db,test,raster_image,dictionary_8,17799.027777777777,2.7019783028470648,0.7434517828595629,1.6337602347416753,0.09602926065297854,0.48889120705002476,0.6499940588539229,0.8140024073143892
chirp_9db,test,raster_image,linear,17799.027777777777,4.572254713762942,1.1736131571140835,2.6884438987806045,0.09602926065297854,0.8144481195337246,-0.03560940396202119,0.5075191973457094
chirp_9db,test,raster_image,local_dictionary_24,17799.027777777777,2.2793116215375107,0.6411513561542477,1.3495134021468411,0.09602926065297854,0.4176480416872831,0.7368291186127154,0.8579367977673575
chirp_9db,test,raster_image,local_dictionary_8,17799.027777777777,2.492572182066517,0.6982732651264071,1.5093963089300093,0.09602926065297854,0.4532093014624015,0.7073912823549969,0.8429414732838241
chirp_9db,test,raster_image,local_pca_16,17799.027777777777,2.136020602480645,0.5873792734011812,1.2295439076604313,0.09602926065297854,0.39280296420531324,0.7866685830678865,0.8832768685530891
chirp_9db,test,raster_image,local_pca_32,17799.027777777777,1.9382061557123182,0.5347282142299196,1.12518741801084,0.09602926065297854,0.35901498607872423,0.8176069695556909,0.8999140206853186
chirp_9db,test,raster_image,local_pca_8,17799.027777777777,3.623034286005083,1.0307793481205647,2.039727249693917,0.09602926065297854,0.6495413651707392,0.6865044263253917,0.7824693863890653
chirp_9db,test,raster_image,pca_r32_l01,17799.027777777777,3.3741707762565025,0.9630147165899783,1.9643475418148322,0.09602926065297854,0.6059535389462427,0.5836273584510753,0.749960225393277
chirp_9db,test,raster_image,pca_r64_l001,17799.027777777777,3.2748452090622115,0.9294855721065386,1.9046608636801028,0.09602926065297854,0.5877381228294444,0.707615324064839,0.8087404586777004
chirp_9db,test,raster_image,pca_r64_l01,17799.027777777777,2.7273906079861727,0.7715711953154316,1.5899473050751982,0.09602926065297854,0.49286854164983407,0.7232294795792397,0.83683547367144
chirp_9db,test,raster_image,pca_r64_l1,17799.027777777777,2.324435317961979,0.6477297976969115,1.3811906358270007,0.09602926065297854,0.42390363498448425,0.7319429983866398,0.861611622259137
chirp_9db,test,raster_image,pca_r96_l01,17799.027777777777,2.233872955604555,0.6238847905171868,1.3298209167279946,0.09602926065297854,0.4080771995404567,0.7656275819450139,0.8795714365121542
chirp_9db,test,raster_image,pchip,17799.027777777777,4.642646424094483,1.1875311874772492,2.713542920271153,0.09602926065297854,0.8268999359912441,-0.046902028006847944,0.5017651074690179
chirp_9db,test,raster_image,template_1,17799.027777777777,3.2496975937383055,0.9087109377498758,1.9185630097681659,0.09602926065297854,0.583826768642914,0.5098401469011344,0.7281036138461663
chirp_9db,test,raster_image,zero_fill,17799.027777777777,3.9016679332504034,1.0,2.396331008933338,0.09602926065297854,0.6971291432956932,,0.6329732654122956
chirp_9db,test,severe_4x,autoregression,17799.027777777777,3.2040160913222824,1.0221364345692543,1.709026718178556,0.45908880680839304,0.93184639075516,0.009315131279125312,0.08990867234972891
chirp_9db,test,severe_4x,dictionary_24,17799.027777777777,2.7837043877647285,0.9073783034917676,1.378779971905923,0.1786806372252263,0.7408621976181137,0.4032865642585945,0.5646859712778293
chirp_9db,test,severe_4x,dictionary_48,17799.027777777777,2.8069399497371728,0.9192602711274426,1.3906030282077444,0.17684593189075326,0.7479694197912494,0.36304210354680505,0.546442406633124
chirp_9db,test,severe_4x,dictionary_8,17799.027777777777,2.7415904945651888,0.8944147323151042,1.3792021069791423,0.1919836726998507,0.7345987083392945,0.4358367856593729,0.5761396255987189
chirp_9db,test,severe_4x,linear,17799.027777777777,3.147232879776986,1.0036801578173784,1.6667707736440776,0.45908880680839304,0.9198054539290824,0.017210504924570033,0.10771535568169348
chirp_9db,test,severe_4x,local_dictionary_24,17799.027777777777,3.292819574784472,1.1097945549197792,1.617282170017684,0.45908880680839304,0.9560332256040454,0.3655428769190536,0.31891554318661525
chirp_9db,test,severe_4x,local_dictionary_8,17799.027777777777,2.901024576254755,0.9534646475287507,1.4548225270536355,0.45908880680839304,0.875537064968539,0.40359512391371477,0.3519478764589641
chirp_9db,test,severe_4x,local_pca_16,17799.027777777777,2.6331752116682265,0.8540483348331669,1.3543657535293177,0.45908880680839304,0.8184684712029198,0.4585190620705419,0.39583309065800687
chirp_9db,test,severe_4x,local_pca_32,17799.027777777777,2.6312117103953807,0.8523558520850887,1.3690420832020036,0.45908880680839304,0.8181722109521661,0.4549134845332842,0.39357023677966213
chirp_9db,test,severe_4x,local_pca_8,17799.027777777777,2.6687803087450757,0.867826324432849,1.3628459226399805,0.45908880680839304,0.8250670632801852,0.4394959336659727,0.3864131728955654
chirp_9db,test,severe_4x,pca_r32_l01,17799.027777777777,2.8629001458376115,0.9401537532792626,1.5004471904208119,0.2344103881745753,0.7749474281331915,0.3773978157654434,0.5434393436685232
chirp_9db,test,severe_4x,pca_r64_l001,17799.027777777777,3.307799150129271,1.1370875585929,1.861992053620047,0.2856179761671661,0.8904968056273161,0.46561493478268684,0.5561227150300405
chirp_9db,test,severe_4x,pca_r64_l01,17799.027777777777,2.6301326763743327,0.8570755248883707,1.3855500651886767,0.1916686383526408,0.7021785988933743,0.45565680817935394,0.6026992405461835
chirp_9db,test,severe_4x,pca_r64_l1,17799.027777777777,2.8734827925489452,0.9235909977373716,1.487796109025628,0.20020588385872254,0.7626212576379214,0.32737472637716947,0.5329576710072845
chirp_9db,test,severe_4x,pca_r96_l01,17799.027777777777,2.609387492300286,0.8458371547437695,1.3528555758561058,0.1790298609185683,0.6943575830815863,0.4697028167733671,0.6106373562647772
chirp_9db,test,severe_4x,pchip,17799.027777777777,3.150772196485528,1.0049273950467892,1.6695484712358823,0.45908880680839304,0.9205441185522873,0.015872654001279515,0.10662765995919499
chirp_9db,test,severe_4x,template_1,17799.027777777777,3.694043178689012,1.1993906308593627,1.8328847232469034,0.22536377887529213,0.978831588939243,0.18373576602988184,0.3272542165807712
chirp_9db,test,severe_4x,zero_fill,17799.027777777777,3.135279502347421,1.0,1.6588231228277226,0.45908880680839304,0.9172702571325159,,0.10718549419281578
chirp_9db,test,short_gaps,autoregression,17799.027777777777,4.9678469871679845,1.2558338082324203,2.8709601115973786,0.0,0.8781995731309103,0.20713226003851248,0.5630481758124676
chirp_9db,test,short_gaps,dictionary_24,17799.027777777777,2.521828960032343,0.7072644676959736,1.5108303967927281,0.0,0.4458005896578723,0.6922326664310288,0.8431055357874371
chirp_9db,test,short_gaps,dictionary_48,17799.027777777777,2.334688512344579,0.6591113626309304,1.383435726442396,0.0,0.4127185197592961,0.7327363439349674,0.8640758901862791
chirp_9db,test,short_gaps,dictionary_8,17799.027777777777,2.624827443234545,0.7298050575117982,1.5924900189317046,0.0,0.4640083211389235,0.6516550074524846,0.8190084812702325
chirp_9db,test,short_gaps,linear,17799.027777777777,4.743436221240348,1.2167591795172459,2.7728305317764863,0.0,0.8385289795412356,-0.035387113829505754,0.5125976783846576
chirp_9db,test,short_gaps,local_dictionary_24,17799.027777777777,2.24496262954379,0.6394395491761928,1.316581235963812,0.0,0.39685707471519927,0.7266548283994257,0.8575853130937241
chirp_9db,test,short_gaps,local_dictionary_8,17799.027777777777,2.4053671537703996,0.6843579579706911,1.4403357259220881,0.0,0.4252128564186087,0.699009764141769,0.8488066629746723
chirp_9db,test,short_gaps,local_pca_16,17799.027777777777,2.027059649897789,0.5615728768897101,1.1508396392231401,0.0,0.3583369060780888,0.8022350898848775,0.8974907567605092
chirp_9db,test,short_gaps,local_pca_32,17799.027777777777,1.8473426480216293,0.5143090717389015,1.0607564901230302,0.0,0.32656712839780183,0.8278712590155677,0.9086100056042928
chirp_9db,test,short_gaps,local_pca_8,17799.027777777777,4.02517236812594,1.1480186359077242,2.2564112920060397,0.0,0.7115566692366415,0.6866716707504072,0.7888565030981671
chirp_9db,test,short_gaps,pca_r32_l01,17799.027777777777,3.719766340527865,1.0627121273139353,2.1605909531383443,0.0,0.6575680009541804,0.5782594265076961,0.7508172276144821
chirp_9db,test,short_gaps,pca_r64_l001,17799.027777777777,3.5328271686469734,1.005309904068368,2.0466326820771505,0.0,0.6245215119275865,0.7198953132129117,0.8233972850623119
chirp_9db,test,short_gaps,pca_r64_l01,17799.027777777777,2.897458588930947,0.822025232219596,1.6843430373442336,0.0,0.5122031541100694,0.7322896676570955,0.8482324194993958
chirp_9db,test,short_gaps,pca_r64_l1,17799.027777777777,2.223746864230841,0.6276408304792899,1.3205155169375837,0.0,0.39310662183498707,0.7403432099963356,0.8676893803482554
chirp_9db,test,short_gaps,pca_r96_l01,17799.027777777777,2.1262905792850746,0.5995561977866485,1.263743544430517,0.0,0.3758786218463872,0.7824295554633962,0.8946976039381058
chirp_9db,test,short_gaps,pchip,17799.027777777777,4.830322473603648,1.233382021244954,2.8087573110131707,0.0,0.8538884441007294,-0.04668758885752952,0.5067323678208918
chirp_9db,test,short_gaps,template_1,17799.027777777777,3.291087860999771,0.9303926883267677,1.9405755148545423,0.0,0.581787635998417,0.5271252301653611,0.7381257424324559
chirp_9db,test,short_gaps,zero_fill,17799.027777777777,3.9016679332504034,1.0,2.396331008933338,0.0,0.6897239633848655,,0.6355238269253506
chirp_9db,validation,long_gaps,autoregression,13299.5,2.38001625036241,0.9974799326295223,1.2743132770541454,0.0,0.7871163893439221,0.12701574484333983,0.6494378503933974
chirp_9db,validation,long_gaps,dictionary_24,13299.5,2.5506058778410723,1.0956757494900369,1.3596636860006521,0.0,0.8435336056633836,0.08782495729117183,0.6101440044012411
chirp_9db,validation,long_gaps,dictionary_48,13299.5,2.5613327764976916,1.1051841454619913,1.376523284961235,0.0,0.8470811939364343,0.10208147746847294,0.6067142067606849
chirp_9db,validation,long_gaps,dictionary_8,13299.5,2.6334985475832773,1.1362445094176647,1.3966660325808642,0.0,0.8709477793693939,0.05809716679493071,0.590508185214178
chirp_9db,validation,long_gaps,linear,13299.5,2.631120524750037,1.105861524050569,1.506028981282763,0.0,0.8701613222407955,-0.0022575897240548113,0.6176158306669036
chirp_9db,validation,long_gaps,local_dictionary_24,13299.5,2.7941098135165263,1.2052556556979945,1.4972830538947448,0.0,0.9240649627962236,0.05223913507767821,0.5363124784862457
chirp_9db,validation,long_gaps,local_dictionary_8,13299.5,2.595892502105994,1.1073536127188484,1.380605294424912,0.0,0.8585107488537095,0.10565518874276998,0.5860090040710053
chirp_9db,validation,long_gaps,local_pca_16,13299.5,3.1120802043104496,1.3409845272206906,1.7161797015975002,0.0,1.0292237850865662,0.014404941565956085,0.5349909123365469
chirp_9db,validation,long_gaps,local_pca_32,13299.5,2.905800578239514,1.2896088413734967,1.6499526877218897,0.0,0.96100321119618,0.039629285569306,0.5560063386744477
chirp_9db,validation,long_gaps,local_pca_8,13299.5,3.147154740306645,1.37056467061587,1.650252429538745,0.0,1.0408235975361808,0.02850038166807804,0.5367537911773668
chirp_9db,validation,long_gaps,pca_r32_l01,13299.5,7.106825124420376,3.3818758042225263,3.616330404238429,0.0,2.350361486305248,-0.038383377936835834,0.2542518155100902
chirp_9db,validation,long_gaps,pca_r64_l001,13299.5,8.832829915473228,4.205916342433494,4.44582130824557,0.0,2.921183916159228,0.06001444824706084,0.25528083279333624
chirp_9db,validation,long_gaps,pca_r64_l01,13299.5,4.250632288593374,1.9195696993048195,2.3717213726442856,0.0,1.405764493799925,0.04174789268797672,0.4173195984227067
chirp_9db,validation,long_gaps,pca_r64_l1,13299.5,2.6249582595193766,1.1153039764249184,1.440665282220828,0.0,0.8681233445766522,0.026097708898495314,0.583180851933226
chirp_9db,validation,long_gaps,pca_r96_l01,13299.5,2.9675084571833827,1.289665980124743,1.6595955960972146,0.0,0.9814111738985244,0.0534412805229408,0.5432261038145235
chirp_9db,validation,long_gaps,pchip,13299.5,2.659726522485922,1.1197632895019998,1.5313367622135028,0.0,0.879621866742549,-0.0023702297659614507,0.6138786931471433
chirp_9db,validation,long_gaps,template_1,13299.5,2.841754805263848,1.2351029223394934,1.4648556772771881,0.0,0.9398220627188656,0.11113886294172072,0.5331609827966771
chirp_9db,validation,long_gaps,zero_fill,13299.5,2.3824984308501795,1.0,1.2865366853060336,0.0,0.787937293378899,,0.645438860698759
chirp_9db,validation,mixed_damage,autoregression,13299.5,3.0147360161575754,1.010691584138473,1.7939959629292426,0.5512953777471431,0.9723500317256253,0.22739543319667044,0.6416643540904531
chirp_9db,validation,mixed_damage,dictionary_24,13299.5,3.0773246396425322,1.082630530248023,1.820973589095842,0.4515292693162853,0.932954102393828,0.11701684630845431,0.560121114618911
chirp_9db,validation,mixed_damage,dictionary_48,13299.5,3.0023751663995495,1.0701265059499818,1.798363390593446,0.3645474537901916,0.860324803965857,0.18027605444942718,0.6298301644223259
chirp_9db,validation,mixed_damage,dictionary_8,13299.5,3.0838648581169994,1.0864367786332223,1.7988400795390476,0.5480490875830653,1.0012235841818073,0.125419540949571,0.5161318033271244
chirp_9db,validation,mixed_damage,linear,13299.5,3.008843950303588,1.0261144736172396,1.7970207807616498,0.5512953777471431,0.9662256002843789,-0.014697784920922531,0.6211981583191948
chirp_9db,validation,mixed_damage,local_dictionary_24,13299.5,3.2900469081939465,1.194510571644401,1.9152982463823525,0.5512953777471431,1.0233484654216094,0.2283774657795323,0.5356166377338932
chirp_9db,validation,mixed_damage,local_dictionary_8,13299.5,3.0752530021082585,1.0934171451266865,1.7987370362186217,0.5512953777471431,0.9855418915771939,0.23461261243767018,0.5348295350827058
chirp_9db,validation,mixed_damage,local_pca_16,13299.5,2.8681495210831423,0.9903664110958257,1.7136034967132672,0.5512953777471431,0.9363356397947431,0.2957426813069472,0.6350898409577765
chirp_9db,validation,mixed_damage,local_pca_32,13299.5,2.862961344169017,0.9989551428805924,1.7669476874582495,0.5512953777471431,0.9347426885251146,0.32424610810908605,0.6212496832060126
chirp_9db,validation,mixed_damage,local_pca_8,13299.5,3.097989302045937,1.1084187018295986,1.8235986461953375,0.5512953777471431,0.9780784162149962,0.2666612958962477,0.5889502364735265
chirp_9db,validation,mixed_damage,pca_r32_l01,13299.5,4.733599171682151,1.7802007320139204,2.7903896102399735,0.36004203641642,1.2418988217380873,0.16398581758666672,0.4911522668019139
chirp_9db,validation,mixed_damage,pca_r64_l001,13299.5,6.469200484020582,2.5084795629313903,3.881360406976849,0.22472398108158173,1.634316801034795,0.16064393850952993,0.4446101088150051
chirp_9db,validation,mixed_damage,pca_r64_l01,13299.5,3.373087725109818,1.1986282560463115,2.093062296543698,0.23416354033167328,0.8804482183567687,0.20047578961543674,0.6347870353415862
chirp_9db,validation,mixed_damage,pca_r64_l1,13299.5,2.866370601160037,0.9844000461062242,1.7200661748636035,0.29266431858994224,0.7889954785960608,0.24521315795921342,0.6710571246975325
chirp_9db,validation,mixed_damage,pca_r96_l01,13299.5,3.036498478528864,1.0636427257520127,1.8482426535135767,0.16610175828011325,0.7793949708442267,0.25164518611570713,0.6912881437040818
chirp_9db,validation,mixed_damage,pchip,13299.5,3.0159111262756437,1.0293265132693519,1.8015585008495003,0.5512953777471431,0.967286472756895,-0.015809644452033957,0.6202292522600211
chirp_9db,validation,mixed_damage,template_1,13299.5,3.4898383143488005,1.2312193887546738,2.021863878252089,0.6728046699517831,1.1997006720230092,0.12205095412009981,0.32799935374510364
chirp_9db,validation,mixed_damage,zero_fill,13299.5,2.9389692887420176,1.0,1.7527207502731128,0.5512953777471431,0.9529162507673976,,0.664632514695481
chirp_9db,validation,raster_image,autoregression,13299.5,4.2600674280904824,1.131057373687526,2.6565455455758977,0.1498795372192707,0.7772729546188019,0.3312030948599839,0.7091970594045273
chirp_9db,validation,raster_image,dictionary_24,13299.5,2.880683673227351,0.8569322534137824,1.9529563716335632,0.1498795372192707,0.5358836686240838,0.3750839281986882,0.8653568660239189
chirp_9db,validation,raster_image,dictionary_48,13299.5,2.758950817108596,0.8137911989595309,1.8673555249059672,0.1498795372192707,0.5156911229127296,0.4881543677309644,0.8767996163029051
chirp_9db,validation,raster_image,dictionary_8,13299.5,2.9897934437808105,0.885086654366252,2.0171053355892408,0.1498795372192707,0.554399042375761,0.36389985879901393,0.8488566590559419
chirp_9db,validation,raster_image,linear,13299.5,4.181655051238089,1.1590415178937017,2.6610577665479815,0.1498795372192707,0.7593832785840272,-0.012143240727291012,0.6927706371936369
chirp_9db,validation,raster_image,local_dictionary_24,13299.5,2.3928313175428855,0.741138167210157,1.5535432101949993,0.1498795372192707,0.4592489003817501,0.6688124288291214,0.8784985073217589
chirp_9db,validation,raster_image,local_dictionary_8,13299.5,2.4005405919376606,0.7206083991305476,1.5795035931533628,0.1498795372192707,0.45955405795952403,0.6443126183819808,0.879868873944479
chirp_9db,validation,raster_image,local_pca_16,13299.5,2.2954181488085155,0.6920590293411261,1.4926401381908596,0.1498795372192707,0.43926512942990525,0.695381335006574,0.9134663826861318
chirp_9db,validation,raster_image,local_pca_32,13299.5,1.9863002269992271,0.5905632806959153,1.336949890852881,0.1498795372192707,0.3904564526684174,0.785050033015659,0.9377497800467486
chirp_9db,validation,raster_image,local_pca_8,13299.5,3.590932417619513,1.1588684117123782,2.2381879420999926,0.1498795372192707,0.6590710558238038,0.5102017644894704,0.8218420673877408
chirp_9db,validation,raster_image,pca_r32_l01,13299.5,4.530095455309033,1.516720633418035,2.9056033817822726,0.1498795372192707,0.8177778712968791,0.4024281855868311,0.7643117952104874
